"REF_DATE","GEO","DGUID","Labour force characteristics","Educational attainment","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-03","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","67.8","","","","1"
"2020-04","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","59.5","","","","1"
"2020-05","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","63.2","","","","1"
"2020-06","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","66.9","","","","1"
"2020-07","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","68.7","","","","1"
"2020-08","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","69.6","","","","1"
"2020-09","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","70.6","","","","1"
"2020-10","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","70.3","","","","1"
"2020-11","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","70.1","","","","1"
"2020-12","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","68.7","","","","1"
"2021-01","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","67.0","","","","1"
"2021-02","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","68.0","","","","1"
"2021-03","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","69.3","","","","1"
"2021-04","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","68.7","","","","1"
"2021-05","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","70.1","","","","1"
"2021-06","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","71.1","","","","1"
"2021-07","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","70.1","","","","1"
"2021-08","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","70.0","","","","1"
"2021-09","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","70.4","","","","1"
"2021-10","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","70.3","","","","1"
"2021-11","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","70.3","","","","1"
"2021-12","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","70.1","","","","1"
"2022-01","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","68.7","","","","1"
"2022-02","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","69.4","","","","1"
"2022-03","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","70.0","","","","1"
"2022-04","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","70.7","","","","1"
"2022-05","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","71.4","","","","1"
"2022-06","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","71.4","","","","1"
"2022-07","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","71.5","","","","1"
"2022-08","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","70.9","","","","1"
"2022-09","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","71.2","","","","1"
"2022-10","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","71.0","","","","1"
"2022-11","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","70.5","","","","1"
"2022-12","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Males","15 years and over","Percentage","242","units","0","v2628825","1.10.6.2.1","69.9","","","","1"
"2015-01","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.6","","","","1"
"2015-02","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.8","","","","1"
"2015-03","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.7","","","","1"
"2015-04","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.8","","","","1"
"2015-05","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.8","","","","1"
"2015-06","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","67.1","","","","1"
"2015-07","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.1","","","","1"
"2015-08","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.9","","","","1"
"2015-09","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","67.1","","","","1"
"2015-10","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","67.2","","","","1"
"2015-11","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","67.5","","","","1"
"2015-12","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.7","","","","1"
"2016-01","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.8","","","","1"
"2016-02","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.9","","","","1"
"2016-03","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.3","","","","1"
"2016-04","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.0","","","","1"
"2016-05","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.5","","","","1"
"2016-06","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","67.3","","","","1"
"2016-07","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.7","","","","1"
"2016-08","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.6","","","","1"
"2016-09","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.3","","","","1"
"2016-10","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.6","","","","1"
"2016-11","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.2","","","","1"
"2016-12","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.7","","","","1"
"2017-01","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.6","","","","1"
"2017-02","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.6","","","","1"
"2017-03","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.6","","","","1"
"2017-04","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.3","","","","1"
"2017-05","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.6","","","","1"
"2017-06","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.7","","","","1"
"2017-07","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.0","","","","1"
"2017-08","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","64.9","","","","1"
"2017-09","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.2","","","","1"
"2017-10","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.1","","","","1"
"2017-11","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","64.9","","","","1"
"2017-12","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.4","","","","1"
"2018-01","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.0","","","","1"
"2018-02","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.0","","","","1"
"2018-03","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.5","","","","1"
"2018-04","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.7","","","","1"
"2018-05","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.3","","","","1"
"2018-06","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","67.0","","","","1"
"2018-07","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.6","","","","1"
"2018-08","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.3","","","","1"
"2018-09","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.7","","","","1"
"2018-10","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.0","","","","1"
"2018-11","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.2","","","","1"
"2018-12","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.0","","","","1"
"2019-01","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.4","","","","1"
"2019-02","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.5","","","","1"
"2019-03","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.7","","","","1"
"2019-04","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.2","","","","1"
"2019-05","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.1","","","","1"
"2019-06","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.6","","","","1"
"2019-07","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","64.7","","","","1"
"2019-08","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","64.9","","","","1"
"2019-09","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.6","","","","1"
"2019-10","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.7","","","","1"
"2019-11","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.5","","","","1"
"2019-12","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","66.5","","","","1"
"2020-01","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.1","","","","1"
"2020-02","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","65.0","","","","1"
"2020-03","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","60.4","","","","1"
"2020-04","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","53.7","","","","1"
"2020-05","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","55.2","","","","1"
"2020-06","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","59.2","","","","1"
"2020-07","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","59.4","","","","1"
"2020-08","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","59.7","","","","1"
"2020-09","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","61.8","","","","1"
"2020-10","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","62.3","","","","1"
"2020-11","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","62.1","","","","1"
"2020-12","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","61.3","","","","1"
"2021-01","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","59.8","","","","1"
"2021-02","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","60.9","","","","1"
"2021-03","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","61.1","","","","1"
"2021-04","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","61.8","","","","1"
"2021-05","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","61.8","","","","1"
"2021-06","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","62.8","","","","1"
"2021-07","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","60.6","","","","1"
"2021-08","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","60.9","","","","1"
"2021-09","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","63.2","","","","1"
"2021-10","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","62.6","","","","1"
"2021-11","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","63.0","","","","1"
"2021-12","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","63.1","","","","1"
"2022-01","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","62.5","","","","1"
"2022-02","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","63.2","","","","1"
"2022-03","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","62.6","","","","1"
"2022-04","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","63.4","","","","1"
"2022-05","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","64.3","","","","1"
"2022-06","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","64.5","","","","1"
"2022-07","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","62.7","","","","1"
"2022-08","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","61.8","","","","1"
"2022-09","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","63.0","","","","1"
"2022-10","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","63.5","","","","1"
"2022-11","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","63.2","","","","1"
"2022-12","Canada","2016A000011124","Employment rate","Postsecondary certificate or diploma","Females","15 years and over","Percentage","242","units","0","v2629635","1.10.6.3.1","62.9","","","","1"
"2015-01","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.6","","","","1"
"2015-02","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.9","","","","1"
"2015-03","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.5","","","","1"
"2015-04","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.0","","","","1"
"2015-05","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.0","","","","1"
"2015-06","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.2","","","","1"
"2015-07","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.0","","","","1"
"2015-08","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.5","","","","1"
"2015-09","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.7","","","","1"
"2015-10","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.6","","","","1"
"2015-11","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.7","","","","1"
"2015-12","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","77.0","","","","1"
"2016-01","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.7","","","","1"
"2016-02","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.2","","","","1"
"2016-03","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.7","","","","1"
"2016-04","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.9","","","","1"
"2016-05","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.8","","","","1"
"2016-06","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.8","","","","1"
"2016-07","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","74.8","","","","1"
"2016-08","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","74.4","","","","1"
"2016-09","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.2","","","","1"
"2016-10","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.0","","","","1"
"2016-11","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.6","","","","1"
"2016-12","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.9","","","","1"
"2017-01","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.6","","","","1"
"2017-02","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.7","","","","1"
"2017-03","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.5","","","","1"
"2017-04","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.2","","","","1"
"2017-05","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.9","","","","1"
"2017-06","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.0","","","","1"
"2017-07","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.4","","","","1"
"2017-08","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.2","","","","1"
"2017-09","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.5","","","","1"
"2017-10","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.4","","","","1"
"2017-11","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.6","","","","1"
"2017-12","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.7","","","","1"
"2018-01","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.0","","","","1"
"2018-02","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.3","","","","1"
"2018-03","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.6","","","","1"
"2018-04","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.1","","","","1"
"2018-05","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.1","","","","1"
"2018-06","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","76.3","","","","1"
"2018-07","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.3","","","","1"
"2018-08","Canada","2016A000011124","Employment rate","University degree","Males","15 years and over","Percentage","242","units","0","v2628826","1.10.7.2.1","75.0","","","","1"
