"REF_DATE","GEO","DGUID","Immigrant status","Labour force characteristics","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-11","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","57.5","","","","1"
"2016-12","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","56.8","","","","1"
"2017-01","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","55.9","","","","1"
"2017-02","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","55.1","","","","1"
"2017-03","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.6","","","","1"
"2017-04","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.6","","","","1"
"2017-05","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","55.6","","","","1"
"2017-06","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","57.0","","","","1"
"2017-07","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","58.3","","","","1"
"2017-08","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","58.7","","","","1"
"2017-09","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","58.2","","","","1"
"2017-10","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","57.8","","","","1"
"2017-11","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","57.0","","","","1"
"2017-12","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","56.7","","","","1"
"2018-01","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","55.5","","","","1"
"2018-02","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.8","","","","1"
"2018-03","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.3","","","","1"
"2018-04","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.8","","","","1"
"2018-05","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","56.1","","","","1"
"2018-06","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","57.6","","","","1"
"2018-07","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","58.7","","","","1"
"2018-08","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","58.7","","","","1"
"2018-09","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","58.2","","","","1"
"2018-10","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","57.6","","","","1"
"2018-11","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","56.9","","","","1"
"2018-12","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","56.0","","","","1"
"2019-01","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.9","","","","1"
"2019-02","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.2","","","","1"
"2019-03","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.2","","","","1"
"2019-04","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.4","","","","1"
"2019-05","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","55.6","","","","1"
"2019-06","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","57.0","","","","1"
"2019-07","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","57.8","","","","1"
"2019-08","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","58.0","","","","1"
"2019-09","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","57.6","","","","1"
"2019-10","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","57.3","","","","1"
"2019-11","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","56.4","","","","1"
"2019-12","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","55.6","","","","1"
"2020-01","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.9","","","","1"
"2020-02","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.6","","","","1"
"2020-03","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","53.6","","","","1"
"2020-04","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","51.1","","","","1"
"2020-05","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","50.0","","","","1"
"2020-06","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","51.6","","","","1"
"2020-07","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.6","","","","1"
"2020-08","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","56.2","","","","1"
"2020-09","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","55.8","","","","1"
"2020-10","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","55.6","","","","1"
"2020-11","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","55.1","","","","1"
"2020-12","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.8","","","","1"
"2021-01","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.2","","","","1"
"2021-02","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","53.6","","","","1"
"2021-03","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","53.1","","","","1"
"2021-04","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","53.5","","","","1"
"2021-05","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.6","","","","1"
"2021-06","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","56.1","","","","1"
"2021-07","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","56.9","","","","1"
"2021-08","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","57.0","","","","1"
"2021-09","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","56.6","","","","1"
"2021-10","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","56.3","","","","1"
"2021-11","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","55.9","","","","1"
"2021-12","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","55.3","","","","1"
"2022-01","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","54.0","","","","1"
"2022-02","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","53.2","","","","1"
"2022-03","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","52.9","","","","1"
"2022-04","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","53.6","","","","1"
"2022-05","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","55.0","","","","1"
"2022-06","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","56.6","","","","1"
"2022-07","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","57.3","","","","1"
"2022-08","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","57.4","","","","1"
"2022-09","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","56.9","","","","1"
"2022-10","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","56.7","","","","1"
"2022-11","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","55.9","","","","1"
"2022-12","New Brunswick","2016A000213","Born in Canada","Employment rate","15 years and over","Percentage","242","units","0","v53036214","6.6.10.1","55.3","","","","1"
"2015-01","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.3","","","","1"
"2015-02","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","58.9","","","","1"
"2015-03","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","58.7","","","","1"
"2015-04","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.0","","","","1"
"2015-05","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.7","","","","1"
"2015-06","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.4","","","","1"
"2015-07","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.0","","","","1"
"2015-08","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.2","","","","1"
"2015-09","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.0","","","","1"
"2015-10","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.7","","","","1"
"2015-11","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.3","","","","1"
"2015-12","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.9","","","","1"
"2016-01","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.2","","","","1"
"2016-02","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","58.7","","","","1"
"2016-03","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","58.3","","","","1"
"2016-04","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","58.6","","","","1"
"2016-05","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.3","","","","1"
"2016-06","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.2","","","","1"
"2016-07","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.0","","","","1"
"2016-08","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.1","","","","1"
"2016-09","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.0","","","","1"
"2016-10","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.9","","","","1"
"2016-11","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.8","","","","1"
"2016-12","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.6","","","","1"
"2017-01","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.1","","","","1"
"2017-02","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.7","","","","1"
"2017-03","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.5","","","","1"
"2017-04","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.7","","","","1"
"2017-05","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.3","","","","1"
"2017-06","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.2","","","","1"
"2017-07","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.1","","","","1"
"2017-08","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.3","","","","1"
"2017-09","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.0","","","","1"
"2017-10","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.7","","","","1"
"2017-11","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.6","","","","1"
"2017-12","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.5","","","","1"
"2018-01","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.0","","","","1"
"2018-02","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.6","","","","1"
"2018-03","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.4","","","","1"
"2018-04","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.6","","","","1"
"2018-05","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.3","","","","1"
"2018-06","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.0","","","","1"
"2018-07","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.5","","","","1"
"2018-08","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.4","","","","1"
"2018-09","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.9","","","","1"
"2018-10","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.6","","","","1"
"2018-11","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.5","","","","1"
"2018-12","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.5","","","","1"
"2019-01","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.1","","","","1"
"2019-02","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.8","","","","1"
"2019-03","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.6","","","","1"
"2019-04","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.9","","","","1"
"2019-05","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.5","","","","1"
"2019-06","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.3","","","","1"
"2019-07","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.8","","","","1"
"2019-08","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","63.0","","","","1"
"2019-09","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.8","","","","1"
"2019-10","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.6","","","","1"
"2019-11","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.1","","","","1"
"2019-12","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.7","","","","1"
"2020-01","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.1","","","","1"
"2020-02","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.9","","","","1"
"2020-03","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.4","","","","1"
"2020-04","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","55.6","","","","1"
"2020-05","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","53.3","","","","1"
"2020-06","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","53.8","","","","1"
"2020-07","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","57.1","","","","1"
"2020-08","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.1","","","","1"
"2020-09","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.7","","","","1"
"2020-10","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.9","","","","1"
"2020-11","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.9","","","","1"
"2020-12","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.5","","","","1"
"2021-01","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","58.4","","","","1"
"2021-02","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","58.0","","","","1"
"2021-03","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","58.0","","","","1"
"2021-04","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","58.6","","","","1"
"2021-05","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","59.2","","","","1"
"2021-06","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.3","","","","1"
"2021-07","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.2","","","","1"
"2021-08","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.5","","","","1"
"2021-09","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.2","","","","1"
"2021-10","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.1","","","","1"
"2021-11","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.3","","","","1"
"2021-12","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.3","","","","1"
"2022-01","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.6","","","","1"
"2022-02","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.3","","","","1"
"2022-03","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.2","","","","1"
"2022-04","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","60.8","","","","1"
"2022-05","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.3","","","","1"
"2022-06","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","61.9","","","","1"
"2022-07","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.4","","","","1"
"2022-08","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.3","","","","1"
"2022-09","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.1","","","","1"
"2022-10","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.0","","","","1"
"2022-11","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.0","","","","1"
"2022-12","Quebec","2016A000224","Total population","Employment rate","15 years and over","Percentage","242","units","0","v53036234","7.1.10.1","62.0","","","","1"
"2015-01","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","57.5","","","","1"
"2015-02","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","58.0","","","","1"
"2015-03","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","58.5","","","","1"
"2015-04","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","59.1","","","","1"
"2015-05","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","58.8","","","","1"
"2015-06","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","58.1","","","","1"
"2015-07","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","58.0","","","","1"
"2015-08","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","58.4","","","","1"
"2015-09","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","58.3","","","","1"
"2015-10","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","57.6","","","","1"
"2015-11","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","56.9","","","","1"
"2015-12","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","57.1","","","","1"
"2016-01","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","57.0","","","","1"
"2016-02","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","56.9","","","","1"
"2016-03","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","57.3","","","","1"
"2016-04","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","57.5","","","","1"
"2016-05","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","58.2","","","","1"
"2016-06","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","58.8","","","","1"
"2016-07","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","60.4","","","","1"
"2016-08","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","61.2","","","","1"
"2016-09","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","61.2","","","","1"
"2016-10","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","61.0","","","","1"
"2016-11","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","60.7","","","","1"
"2016-12","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","60.4","","","","1"
"2017-01","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","59.9","","","","1"
"2017-02","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","59.1","","","","1"
"2017-03","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","58.9","","","","1"
"2017-04","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","59.4","","","","1"
"2017-05","Quebec","2016A000224","Landed immigrants","Employment rate","15 years and over","Percentage","242","units","0","v53036254","7.2.10.1","60.4","","","","1"
