"REF_DATE","GEO","DGUID","Labour force characteristics","Educational attainment","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-08","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","3.3","","","","1"
"2021-09","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","3.5","","","","1"
"2021-10","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","3.2","","","","1"
"2021-11","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","2.9","","","","1"
"2021-12","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","2.8","","","","1"
"2022-01","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","2.8","","","","1"
"2022-02","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","3.2","","","","1"
"2022-03","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","2.8","","","","1"
"2022-04","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","2.7","","","","1"
"2022-05","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","3.6","","","","1"
"2022-06","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","3.6","","","","1"
"2022-07","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","4.4","","","","1"
"2022-08","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","3.9","","","","1"
"2022-09","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","3.7","","","","1"
"2022-10","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","3.8","","","","1"
"2022-11","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","3.9","","","","1"
"2022-12","Prince Edward Island","2016A000211","Population","Some postsecondary","Males","15 years and over","Persons","249","thousands","3","v2633603","3.1.5.2.1","3.7","","","","1"
"2015-01","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.9","","","","1"
"2015-02","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.7","","","","1"
"2015-03","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.4","","","","1"
"2015-04","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.3","","","","1"
"2015-05","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.4","","","","1"
"2015-06","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.5","","","","1"
"2015-07","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.7","","","","1"
"2015-08","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.7","","","","1"
"2015-09","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.3","","","","1"
"2015-10","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.5","","","","1"
"2015-11","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.8","","","","1"
"2015-12","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.8","","","","1"
"2016-01","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.0","","","","1"
"2016-02","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.8","","","","1"
"2016-03","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.1","","","","1"
"2016-04","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.7","","","","1"
"2016-05","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.5","","","","1"
"2016-06","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.4","","","","1"
"2016-07","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","2.9","","","","1"
"2016-08","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","2.9","","","","1"
"2016-09","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.0","","","","1"
"2016-10","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.1","","","","1"
"2016-11","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.2","","","","1"
"2016-12","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.3","","","","1"
"2017-01","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.0","","","","1"
"2017-02","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.9","","","","1"
"2017-03","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.0","","","","1"
"2017-04","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.1","","","","1"
"2017-05","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.8","","","","1"
"2017-06","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.0","","","","1"
"2017-07","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.2","","","","1"
"2017-08","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","2.9","","","","1"
"2017-09","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.0","","","","1"
"2017-10","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.5","","","","1"
"2017-11","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.7","","","","1"
"2017-12","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.5","","","","1"
"2018-01","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.3","","","","1"
"2018-02","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.1","","","","1"
"2018-03","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.2","","","","1"
"2018-04","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.2","","","","1"
"2018-05","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.7","","","","1"
"2018-06","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.1","","","","1"
"2018-07","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.7","","","","1"
"2018-08","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.7","","","","1"
"2018-09","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.1","","","","1"
"2018-10","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.8","","","","1"
"2018-11","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.5","","","","1"
"2018-12","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.5","","","","1"
"2019-01","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.9","","","","1"
"2019-02","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.9","","","","1"
"2019-03","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.2","","","","1"
"2019-04","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.7","","","","1"
"2019-05","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.6","","","","1"
"2019-06","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.7","","","","1"
"2019-07","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.1","","","","1"
"2019-08","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.1","","","","1"
"2019-09","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.1","","","","1"
"2019-10","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.1","","","","1"
"2019-11","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.5","","","","1"
"2019-12","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.2","","","","1"
"2020-01","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.0","","","","1"
"2020-02","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.0","","","","1"
"2020-03","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","2.6","","","","1"
"2020-04","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.2","","","","1"
"2020-05","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.0","","","","1"
"2020-06","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.2","","","","1"
"2020-07","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.9","","","","1"
"2020-08","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.6","","","","1"
"2020-09","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.9","","","","1"
"2020-10","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.8","","","","1"
"2020-11","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.3","","","","1"
"2020-12","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.6","","","","1"
"2021-01","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.0","","","","1"
"2021-02","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.2","","","","1"
"2021-03","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.1","","","","1"
"2021-04","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.4","","","","1"
"2021-05","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.3","","","","1"
"2021-06","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.1","","","","1"
"2021-07","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","2.9","","","","1"
"2021-08","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","2.4","","","","1"
"2021-09","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.2","","","","1"
"2021-10","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.8","","","","1"
"2021-11","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.7","","","","1"
"2021-12","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.8","","","","1"
"2022-01","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.0","","","","1"
"2022-02","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.0","","","","1"
"2022-03","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","2.7","","","","1"
"2022-04","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","2.9","","","","1"
"2022-05","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","2.8","","","","1"
"2022-06","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.1","","","","1"
"2022-07","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.5","","","","1"
"2022-08","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.1","","","","1"
"2022-09","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.9","","","","1"
"2022-10","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","4.0","","","","1"
"2022-11","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.5","","","","1"
"2022-12","Prince Edward Island","2016A000211","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2656656","3.1.5.3.1","3.7","","","","1"
"2015-01","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","16.8","","","","1"
"2015-02","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","17.1","","","","1"
"2015-03","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","17.4","","","","1"
"2015-04","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","17.2","","","","1"
"2015-05","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","15.9","","","","1"
"2015-06","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","16.7","","","","1"
"2015-07","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","16.9","","","","1"
"2015-08","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","16.2","","","","1"
"2015-09","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","17.3","","","","1"
"2015-10","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","17.4","","","","1"
"2015-11","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","17.6","","","","1"
"2015-12","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","17.4","","","","1"
"2016-01","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","17.3","","","","1"
"2016-02","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","17.6","","","","1"
"2016-03","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","17.4","","","","1"
"2016-04","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","17.5","","","","1"
"2016-05","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","17.8","","","","1"
"2016-06","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","18.2","","","","1"
"2016-07","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","17.7","","","","1"
"2016-08","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","18.6","","","","1"
"2016-09","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","18.6","","","","1"
"2016-10","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.6","","","","1"
"2016-11","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.3","","","","1"
"2016-12","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.3","","","","1"
"2017-01","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.8","","","","1"
"2017-02","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.1","","","","1"
"2017-03","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.3","","","","1"
"2017-04","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.9","","","","1"
"2017-05","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.7","","","","1"
"2017-06","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.2","","","","1"
"2017-07","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.4","","","","1"
"2017-08","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.4","","","","1"
"2017-09","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.9","","","","1"
"2017-10","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.2","","","","1"
"2017-11","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.2","","","","1"
"2017-12","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","18.6","","","","1"
"2018-01","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.0","","","","1"
"2018-02","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","18.2","","","","1"
"2018-03","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","18.3","","","","1"
"2018-04","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","18.6","","","","1"
"2018-05","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.1","","","","1"
"2018-06","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.7","","","","1"
"2018-07","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.3","","","","1"
"2018-08","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.1","","","","1"
"2018-09","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.0","","","","1"
"2018-10","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.3","","","","1"
"2018-11","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.2","","","","1"
"2018-12","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.0","","","","1"
"2019-01","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.0","","","","1"
"2019-02","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.3","","","","1"
"2019-03","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.7","","","","1"
"2019-04","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.8","","","","1"
"2019-05","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.4","","","","1"
"2019-06","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","21.2","","","","1"
"2019-07","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.7","","","","1"
"2019-08","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","21.9","","","","1"
"2019-09","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","21.7","","","","1"
"2019-10","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","21.4","","","","1"
"2019-11","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.1","","","","1"
"2019-12","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.1","","","","1"
